Year,Strata,Winter_mint,Winter_prec
1972,US-MS_BCR-27_LCC-9,5.6462227,16951424.01
1972,US-MO_BCR-24_LCC-9,-2.855719824,5583991.711
1972,US-OK_BCR-25_LCC-9,0.617650511,2829068.829
1972,US-TN_BCR-27_LCC-9,1.022268365,2689496.549
1972,US-TX_BCR-25_LCC-9,5.700299619,7728612.761
1972,US-CT_BCR-30_LCC-10,-5.628971258,536879.2801
1972,US-DE_BCR-30_LCC-10,-0.564715517,234229.1198
1972,US-ME_BCR-14_LCC-10,-15.42478848,4116182.139
1972,US-ME_BCR-30_LCC-10,-9.393269231,92933.95994
1972,US-MD_BCR-29_LCC-10,-2.016840872,243390.4901
1972,US-MD_BCR-30_LCC-10,-0.012031045,675725.4598
1972,US-MA_BCR-14_LCC-10,-8.837719681,374372.2901
1972,US-MA_BCR-30_LCC-10,-6.838465855,633351.14
1972,CA-NB_BCR-14_LCC-10,-15.97880311,4373038.31
1972,US-NH_BCR-14_LCC-10,-12.62240967,1122254.29
1972,US-NH_BCR-30_LCC-10,-9.117636111,226898.3202
1972,US-NJ_BCR-29_LCC-10,-3.28533552,136864.5899
1972,US-NJ_BCR-30_LCC-10,-1.765781471,505694.9803
1972,US-NY_BCR-14_LCC-10,-12.36546088,1877775.79
1972,US-NY_BCR-30_LCC-10,-2.690898876,223471.9499
1972,CA-NS_BCR-14_LCC-10,-9.397357021,5576794.991
1972,US-PA_BCR-29_LCC-10,-2.875935652,418535.3301
1972,CA-PE_BCR-14_LCC-10,-10.79211328,341534.1899
1972,CA-QC_BCR-14_LCC-10,-17.46850387,4314804.189
1972,US-RI_BCR-30_LCC-10,-5.587712268,136948.8199
1972,US-VT_BCR-14_LCC-10,-13.08326063,1253008.43
1972,US-VA_BCR-27_LCC-10,1.249587617,411976.75
1972,US-VA_BCR-29_LCC-10,-0.531689977,796089.0299
1972,US-VA_BCR-30_LCC-10,2.196292492,125105.1002
1972,US-AK_BCR-5_LCC-11,-15.47111984,14836161.44
1972,CA-BC_BCR-5_LCC-11,-10.69733299,34546852.86
1972,US-CA_BCR-5_LCC-11,-1.555886488,6779087.068
1972,US-OR_BCR-5_LCC-11,-1.191977569,22546432.01
1972,US-WA_BCR-5_LCC-11,-2.108489416,14878050.21
1972,US-FL_BCR-31_LCC-12,14.6659515,2654014.15
1972,CA-AB_BCR-11_LCC-13,-22.87148309,3534881.6
1972,US-IA_BCR-11_LCC-13,-12.81490421,439511.55
1972,CA-MB_BCR-11_LCC-13,-23.64751099,1010725.15
1972,US-MN_BCR-11_LCC-13,-18.58262213,882441.4099
1972,US-MT_BCR-11_LCC-13,-20.31938703,1052796.7
1972,US-MT_BCR-17_LCC-13,-17.36911623,2310237.71
1972,US-ND_BCR-11_LCC-13,-20.86893953,1156389.91
1972,US-ND_BCR-17_LCC-13,-19.17854813,571623.6599
1972,CA-SK_BCR-11_LCC-13,-24.27874831,4174347.51
1972,US-SD_BCR-11_LCC-13,-16.83909683,1033081.9
1972,US-SD_BCR-17_LCC-13,-15.68280048,854536.67
1972,US-WY_BCR-17_LCC-13,-14.28806607,629565.0299
1972,US-FL_BCR-27_LCC-14,10.4866091,2714757.8
1972,US-GA_BCR-27_LCC-14,8.233102713,6303967.3
1972,US-GA_BCR-29_LCC-14,4.467843889,5385940.25
1972,US-NC_BCR-27_LCC-14,4.64967736,3141065.429
1972,US-NC_BCR-29_LCC-14,1.892661541,2259605.79
1972,US-SC_BCR-27_LCC-14,6.478602377,3310113.56
1972,US-SC_BCR-29_LCC-14,3.875956006,2275608.46
1972,US-VA_BCR-27_LCC-14,2.379620227,239369.1899
1972,US-VA_BCR-29_LCC-14,0.896887453,597300.3499
1972,US-AZ_BCR-16_LCC-15,-7.045572141,1169569.13
1972,US-CO_BCR-16_LCC-15,-12.69152125,4252170.18
1972,US-NM_BCR-16_LCC-15,-9.144239117,1614035.7
1972,US-UT_BCR-16_LCC-15,-9.937117639,3225835.91
1972,US-IN_BCR-23_LCC-16,-6.496776626,824297.7601
1972,US-IA_BCR-23_LCC-16,-11.85407475,330889.0598
1972,CA-MB_BCR-12_LCC-16,-24.2745496,301508.0399
1972,US-MI_BCR-12_LCC-16,-12.12392363,4538489.379
1972,US-MI_BCR-23_LCC-16,-7.739175358,3444153.89
1972,US-MN_BCR-12_LCC-16,-21.68180492,1804474.87
1972,US-MN_BCR-23_LCC-16,-18.28720643,857756.2702
1972,US-NY_BCR-13_LCC-16,-8.365567533,2791374.94
1972,US-OH_BCR-13_LCC-16,-5.521842838,1240866.22
1972,CA-ON_BCR-12_LCC-16,-18.6403513,11737624.42
1972,CA-ON_BCR-13_LCC-16,-8.810204545,5344388.56
1972,US-PA_BCR-13_LCC-16,-5.656763577,585598.14
1972,CA-QC_BCR-12_LCC-16,-20.05776983,11538032.59
1972,CA-QC_BCR-13_LCC-16,-14.48989575,1688152.6
1972,US-VT_BCR-13_LCC-16,-11.51121001,208990.95
1972,US-WI_BCR-12_LCC-16,-18.073578,1528706.25
1972,US-WI_BCR-23_LCC-16,-13.81365217,3466497.29
1972,US-AK_BCR-1_LCC-17,-3.073613967,111915.3801
1972,US-AK_BCR-3_LCC-18,-32.77341174,12532841.33
1972,CA-NU_BCR-3_LCC-18,-37.37360855,19133624.1
1972,US-AK_BCR-4_LCC-19,-25.4298063,31227760.53
1972,CA-YT_BCR-4_LCC-19,-32.8961345,17247913.39
1972,US-AK_BCR-2_LCC-20,-15.89283064,12839613.91
1973,CA-AB_BCR-6_LCC-0,-23.31167873,11790422
1973,CA-BC_BCR-6_LCC-0,-23.83661421,3397751.99
1973,CA-MB_BCR-6_LCC-0,-23.39477455,1732765.03
1973,CA-MB_BCR-8_LCC-0,-26.80183127,9189743.941
1973,CA-NL_BCR-8_LCC-0,-17.28311178,12467626.41
1973,CA-NT_BCR-6_LCC-0,-30.08296947,13676629.38
1973,CA-NT_BCR-7_LCC-0,-29.66302404,25897804.58
1973,CA-ON_BCR-8_LCC-0,-24.63833259,12367676.54
1973,CA-QC_BCR-8_LCC-0,-25.04018754,27272128.79
1973,CA-SK_BCR-6_LCC-0,-23.55619918,3191556.68
1973,US-AL_BCR-28_LCC-1,1.096689951,4768215.229
1973,US-GA_BCR-28_LCC-1,0.488651533,1952348.02
1973,US-IN_BCR-24_LCC-1,-3.989121685,2178580.5
1973,US-KY_BCR-24_LCC-1,-2.738335255,6732616.68
1973,US-KY_BCR-28_LCC-1,-2.400544644,2287328.99
1973,US-MD_BCR-28_LCC-1,-3.951761738,382038.4597
1973,US-NJ_BCR-28_LCC-1,-5.02412303,440214.7699
1973,US-NY_BCR-28_LCC-1,-7.040297674,2918061.42
1973,US-NC_BCR-28_LCC-1,-1.648591838,2033317.86
1973,US-OH_BCR-24_LCC-1,-3.256669339,99023.39007
1973,US-OH_BCR-28_LCC-1,-3.765709079,1844629.43
1973,US-PA_BCR-28_LCC-1,-5.250286938,6898470.661
1973,US-TN_BCR-24_LCC-1,-1.583531554,5696026.861
1973,US-TN_BCR-28_LCC-1,-1.103899401,4160723.619
1973,US-VA_BCR-28_LCC-1,-2.913255446,2676252.95
1973,US-WV_BCR-28_LCC-1,-3.598543288,4806583.999
1973,US-CA_BCR-15_LCC-2,-5.98394495,6764870.17
1973,US-CA_BCR-32_LCC-2,1.54950888,13376838.62
1973,US-AZ_BCR-33_LCC-3,1.324114746,1011681.27
1973,US-AZ_BCR-34_LCC-3,-4.348529412,2476184.72
1973,US-CA_BCR-33_LCC-3,0.030757611,1056278
1973,US-NV_BCR-33_LCC-3,-3.848302178,412290.09
1973,US-NM_BCR-34_LCC-3,-7.375474166,506124.83
1973,US-NM_BCR-35_LCC-3,-4.093300227,981630.86
1973,US-TX_BCR-35_LCC-3,-1.736426964,688238.4101
1973,US-IL_BCR-22_LCC-4,-6.809336043,5843293.731
1973,US-IN_BCR-22_LCC-4,-5.659809196,2142721.391
1973,US-IA_BCR-22_LCC-4,-11.61155482,3679523.52
1973,US-KS_BCR-22_LCC-4,-7.283001871,2741908.04
1973,US-MI_BCR-22_LCC-4,-5.772863036,174253.0199
1973,US-MN_BCR-22_LCC-4,-14.74961631,315440.9299
1973,US-MO_BCR-22_LCC-4,-7.291824668,3629248.12
1973,US-NE_BCR-22_LCC-4,-10.59853354,669059.82
1973,US-OH_BCR-22_LCC-4,-4.624611373,2448479.96
1973,US-OK_BCR-22_LCC-4,-4.545503057,699085.4802
1973,US-WI_BCR-22_LCC-4,-7.896867473,7106.600004
1973,US-CA_BCR-9_LCC-5,-8.573974501,1932648.869
1973,US-CA_BCR-15_LCC-5,-9.52425642,653255.7796
1973,US-ID_BCR-9_LCC-5,-11.84751015,3087236.8
1973,US-NV_BCR-9_LCC-5,-10.13636659,5445300.77
1973,US-OR_BCR-9_LCC-5,-9.141820935,2724801.53
1973,US-UT_BCR-9_LCC-5,-12.38239703,1683252.98
1973,CA-AB_BCR-10_LCC-6,-17.24490603,2511024.15
1973,CA-BC_BCR-9_LCC-6,-12.22020773,3502441.13
1973,CA-BC_BCR-10_LCC-6,-16.32434881,27919778.37
1973,US-ID_BCR-10_LCC-6,-11.78914581,8663132.9
1973,US-MT_BCR-10_LCC-6,-13.25680848,7097450
1973,US-OR_BCR-9_LCC-6,-7.388636546,1725967.06
1973,US-OR_BCR-10_LCC-6,-9.095910634,2624976.04
1973,US-WA_BCR-9_LCC-6,-7.485278929,9715762.45
1973,US-WA_BCR-10_LCC-6,-9.640214106,1366485.24
1973,US-WY_BCR-10_LCC-6,-16.53877728,4391499.3
1973,US-CO_BCR-18_LCC-7,-11.12764981,913815.9001
1973,US-KS_BCR-18_LCC-7,-9.020716541,407128.6501
1973,US-KS_BCR-19_LCC-7,-8.741285832,1939922.8
1973,US-NE_BCR-19_LCC-7,-11.88339374,1688055.73
1973,US-NM_BCR-18_LCC-7,-7.186713024,448913.75
1973,US-OK_BCR-19_LCC-7,-5.333924797,2243219.3
1973,US-TX_BCR-18_LCC-7,-4.949617815,1080608.12
1973,US-TX_BCR-19_LCC-7,-3.43445532,1696221.15
1973,US-WY_BCR-18_LCC-7,-12.14112075,466925.0199
1973,US-LA_BCR-37_LCC-8,5.303210342,1946575.58
1973,US-OK_BCR-21_LCC-8,-3.570910967,1622537.609
1973,US-TX_BCR-20_LCC-8,-0.415380357,1408440.4
1973,US-TX_BCR-21_LCC-8,-0.048763849,5978170.56
1973,US-TX_BCR-36_LCC-8,3.865892977,1300966.1
1973,US-TX_BCR-37_LCC-8,4.591358783,1662340.41
1973,US-AL_BCR-27_LCC-9,3.363009829,12417056.8
1973,US-AR_BCR-24_LCC-9,-3.594471501,2690282.831
1973,US-AR_BCR-25_LCC-9,-1.302306036,6192635.28
1973,US-AR_BCR-26_LCC-9,-1.122447871,5759787.288
1973,US-FL_BCR-27_LCC-9,5.959335055,2280887.299
1973,US-IL_BCR-24_LCC-9,-3.86573572,516788.6199
1973,US-LA_BCR-25_LCC-9,1.0986552,5251928.2
1973,US-LA_BCR-26_LCC-9,3.778517586,4414694.021
1973,US-MS_BCR-26_LCC-9,0.829641221,2716227.32
1973,US-MS_BCR-27_LCC-9,1.608836641,13616016.03
1973,US-MO_BCR-24_LCC-9,-5.207075481,4869335.22
1973,US-OK_BCR-25_LCC-9,-2.410439026,1347197.39
1973,US-TN_BCR-27_LCC-9,-1.803173359,3466467.909
1973,US-TX_BCR-25_LCC-9,1.040238637,5530738.861
1973,US-CT_BCR-30_LCC-10,-5.236137726,1214183.81
1973,US-DE_BCR-30_LCC-10,-0.91688793,373882.7499
1973,US-ME_BCR-14_LCC-10,-14.44744299,7663344.46
1973,US-ME_BCR-30_LCC-10,-8.88018519,173922.6401
1973,US-MD_BCR-29_LCC-10,-2.614874147,557655.8404
1973,US-MD_BCR-30_LCC-10,-0.689863714,1081417.62
1973,US-MA_BCR-14_LCC-10,-8.015373755,681816.2601
1973,US-MA_BCR-30_LCC-10,-6.125277504,1293214.961
1973,CA-NB_BCR-14_LCC-10,-15.81758427,6858153.29
1973,US-NH_BCR-14_LCC-10,-11.42472138,1968983.82
1973,US-NH_BCR-30_LCC-10,-8.318033333,434764.3196
1973,US-NJ_BCR-29_LCC-10,-3.202848288,357747.5204
1973,US-NJ_BCR-30_LCC-10,-1.814072376,1066096.361
1973,US-NY_BCR-14_LCC-10,-11.61265356,2708147.131
1973,US-NY_BCR-30_LCC-10,-2.676746457,527512.5001
1973,CA-NS_BCR-14_LCC-10,-9.475940467,5791687.649
1973,US-PA_BCR-29_LCC-10,-3.092343112,1050966.22
1973,CA-PE_BCR-14_LCC-10,-11.26193363,411493.4801
1973,CA-QC_BCR-14_LCC-10,-16.93927129,5835671.539
1973,US-RI_BCR-30_LCC-10,-5.066391513,289790.5598
1973,US-VT_BCR-14_LCC-10,-11.78767534,2032830.949
1973,US-VA_BCR-27_LCC-10,-0.224964141,679896.9497
1973,US-VA_BCR-29_LCC-10,-1.645817519,1690728.39
1973,US-VA_BCR-30_LCC-10,0.822826477,178430.1098
1973,US-AK_BCR-5_LCC-11,-14.27204493,17424282.36
1973,CA-BC_BCR-5_LCC-11,-8.062969212,48088234.19
1973,US-CA_BCR-5_LCC-11,-1.39549698,8534023.13
1973,US-OR_BCR-5_LCC-11,-1.862845598,16392443.64
1973,US-WA_BCR-5_LCC-11,-1.952282773,13786426.86
1973,US-FL_BCR-31_LCC-12,11.81374038,4771532.099
1973,CA-AB_BCR-11_LCC-13,-17.62127704,1690965.29
1973,US-IA_BCR-11_LCC-13,-13.09268926,889199.09
1973,CA-MB_BCR-11_LCC-13,-20.56790857,595543.38
1973,US-MN_BCR-11_LCC-13,-16.82027534,1275767.4
1973,US-MT_BCR-11_LCC-13,-15.51591645,526641.4699
1973,US-MT_BCR-17_LCC-13,-14.03979458,1291028.07
1973,US-ND_BCR-11_LCC-13,-18.00121135,1109911.66
1973,US-ND_BCR-17_LCC-13,-15.70641696,560006.1301
1973,CA-SK_BCR-11_LCC-13,-19.10898653,2169202.97
1973,US-SD_BCR-11_LCC-13,-14.7419931,1679788.26
1973,US-SD_BCR-17_LCC-13,-13.7501135,1046173.08
1973,US-WY_BCR-17_LCC-13,-14.49755631,527982.3701
1973,US-FL_BCR-27_LCC-14,7.057107308,2182472.14
1973,US-GA_BCR-27_LCC-14,5.035944394,5895637.14
1973,US-GA_BCR-29_LCC-14,2.093618085,5797429.379
1973,US-NC_BCR-27_LCC-14,1.953407575,4086517.451
1973,US-NC_BCR-29_LCC-14,-0.283664333,3907861.39
1973,US-SC_BCR-27_LCC-14,3.304639224,4009808.82
1973,US-SC_BCR-29_LCC-14,1.420844184,2682339.66
1973,US-VA_BCR-27_LCC-14,0.410720484,390597.9003
1973,US-VA_BCR-29_LCC-14,-0.810701143,1248949.18
1973,US-AZ_BCR-16_LCC-15,-7.992756718,1786169.38
1973,US-CO_BCR-16_LCC-15,-15.31372531,4484557
1973,US-NM_BCR-16_LCC-15,-10.06786316,1836605.49
1973,US-UT_BCR-16_LCC-15,-13.15358146,3633530.389
1973,US-IN_BCR-23_LCC-16,-6.336848485,790296.8799
1973,US-IA_BCR-23_LCC-16,-11.68376459,312398.64
1973,CA-MB_BCR-12_LCC-16,-21.9555349,216421.53
1973,US-MI_BCR-12_LCC-16,-11.0291685,4274808.181
1973,US-MI_BCR-23_LCC-16,-6.637730603,3120652.07
1973,US-MN_BCR-12_LCC-16,-19.52619615,1578158.72
1973,US-MN_BCR-23_LCC-16,-16.97158421,1098557.6
1973,US-NY_BCR-13_LCC-16,-7.57397878,3435580.049
1973,US-OH_BCR-13_LCC-16,-4.807663352,1050521.92
1973,CA-ON_BCR-12_LCC-16,-17.8375733,10446865.94
1973,CA-ON_BCR-13_LCC-16,-8.386836074,5374257.84
1973,US-PA_BCR-13_LCC-16,-5.337948882,455745.06
1973,CA-QC_BCR-12_LCC-16,-19.18408583,12575940.01
1973,CA-QC_BCR-13_LCC-16,-13.96937836,2427001.32
1973,US-VT_BCR-13_LCC-16,-10.44610165,334456.6399
1973,US-WI_BCR-12_LCC-16,-16.03140453,1696653.03
1973,US-WI_BCR-23_LCC-16,-12.72220473,3649115.34
1973,US-AK_BCR-1_LCC-17,-4.041889114,78786.65996
1973,US-AK_BCR-3_LCC-18,-30.75099105,15130262.09
1973,CA-NU_BCR-3_LCC-18,-35.88353008,22296072.17
1973,US-AK_BCR-4_LCC-19,-25.77206303,22157777.52
1973,CA-YT_BCR-4_LCC-19,-29.81867851,14505012.29
1973,US-AK_BCR-2_LCC-20,-17.43725337,8681229.21
1974,CA-AB_BCR-6_LCC-0,-25.16203088,16174822.56
1974,CA-BC_BCR-6_LCC-0,-25.5818436,3908274.51
1974,CA-MB_BCR-6_LCC-0,-26.71936241,3527761.07
1974,CA-MB_BCR-8_LCC-0,-30.40150035,10134455.58
1974,CA-NL_BCR-8_LCC-0,-13.34582363,10989886.92
1974,CA-NT_BCR-6_LCC-0,-30.24460058,11572249.24
1974,CA-NT_BCR-7_LCC-0,-30.36241588,30065800.41
1974,CA-ON_BCR-8_LCC-0,-26.64491056,14354722.19
1974,CA-QC_BCR-8_LCC-0,-23.44433708,35101320.93
1974,CA-SK_BCR-6_LCC-0,-26.4284457,5091678.26
1974,US-AL_BCR-28_LCC-1,3.255189038,5107690.98
1974,US-GA_BCR-28_LCC-1,2.37749873,2341533.14
1974,US-IN_BCR-24_LCC-1,-3.568644429,2449207.28
1974,US-KY_BCR-24_LCC-1,-1.361494103,7477270
1974,US-KY_BCR-28_LCC-1,-0.858272508,2996483.77
1974,US-MD_BCR-28_LCC-1,-3.398951344,415322.83
1974,US-NJ_BCR-28_LCC-1,-5.835246059,503080.22
1974,US-NY_BCR-28_LCC-1,-7.912985308,3565415.08
1974,US-NC_BCR-28_LCC-1,-0.119237657,2871485.19
1974,US-OH_BCR-24_LCC-1,-2.61083467,108476.2
1974,US-OH_BCR-28_LCC-1,-3.203870361,1814946.87
1974,US-PA_BCR-28_LCC-1,-5.39788616,7969925.842
1974,US-TN_BCR-24_LCC-1,0.831836636,6750529.468
1974,US-TN_BCR-28_LCC-1,0.780778328,5665182.059
1974,US-VA_BCR-28_LCC-1,-1.423733865,3861299.629
1974,US-WV_BCR-28_LCC-1,-2.202952565,5670699.391
1974,US-CA_BCR-15_LCC-2,-3.149352495,6190863.61
1974,US-CA_BCR-32_LCC-2,3.527602963,12518752.79
1974,US-AZ_BCR-33_LCC-3,2.570209376,1001359.49
1974,US-AZ_BCR-34_LCC-3,-3.417459657,2129062.39
1974,US-CA_BCR-33_LCC-3,1.804712376,1679453.91
1974,US-NV_BCR-33_LCC-3,-2.219508027,469960.55
1974,US-NM_BCR-34_LCC-3,-7.290656654,285058.2599
1974,US-NM_BCR-35_LCC-3,-4.383137816,403554.4201
1974,US-TX_BCR-35_LCC-3,-1.530202836,347279.6001
1974,US-IL_BCR-22_LCC-4,-7.452867865,8468858.76
1974,US-IN_BCR-22_LCC-4,-6.576588157,3025898.83
1974,US-IA_BCR-22_LCC-4,-11.72550838,3655986.32
1974,US-KS_BCR-22_LCC-4,-7.115009143,2524368.55
1974,US-MI_BCR-22_LCC-4,-6.850450225,229460.7399
1974,US-MN_BCR-22_LCC-4,-14.69491425,183031.8399
1974,US-MO_BCR-22_LCC-4,-7.294458171,4213881.661
1974,US-NE_BCR-22_LCC-4,-11.23247972,499103.4801
1974,US-OH_BCR-22_LCC-4,-5.261890719,3029532.001
1974,US-OK_BCR-22_LCC-4,-3.771852808,581227.0503
1974,US-WI_BCR-22_LCC-4,-7.908253032,12961.98
1974,US-CA_BCR-9_LCC-5,-5.521110079,2343907.09
1974,US-CA_BCR-15_LCC-5,-6.521354603,579468.8701
1974,US-ID_BCR-9_LCC-5,-8.508502954,3522942.69
1974,US-NV_BCR-9_LCC-5,-6.844899585,5041133.61
1974,US-OR_BCR-9_LCC-5,-5.705566331,3212558.85
1974,US-UT_BCR-9_LCC-5,-7.757198746,1742274.44
1974,CA-AB_BCR-10_LCC-6,-15.95735972,3794491.03
1974,CA-BC_BCR-9_LCC-6,-9.20434901,5094110.981
1974,CA-BC_BCR-10_LCC-6,-15.32507628,36184978.43
1974,US-ID_BCR-10_LCC-6,-8.780271227,13112307.75
1974,US-MT_BCR-10_LCC-6,-9.840564547,11201841.64
1974,US-OR_BCR-9_LCC-6,-4.374151474,2668244.52
1974,US-OR_BCR-10_LCC-6,-5.929915797,3991090.21
1974,US-WA_BCR-9_LCC-6,-5.027237744,14543991.33
1974,US-WA_BCR-10_LCC-6,-7.020989193,2276077.29
1974,US-WY_BCR-10_LCC-6,-12.92693687,4834149.16
1974,US-CO_BCR-18_LCC-7,-10.49590121,1437677.31
1974,US-KS_BCR-18_LCC-7,-8.839741099,476530.4201
1974,US-KS_BCR-19_LCC-7,-8.561859123,2257746.58
1974,US-NE_BCR-19_LCC-7,-11.79256847,1737048.59
1974,US-NM_BCR-18_LCC-7,-6.852107545,476450.32
1974,US-OK_BCR-19_LCC-7,-5.108209408,868673.4101
1974,US-TX_BCR-18_LCC-7,-4.565679563,481469.3599
1974,US-TX_BCR-19_LCC-7,-2.875102704,215304.0701
1974,US-WY_BCR-18_LCC-7,-11.3996732,675159.56
1974,US-LA_BCR-37_LCC-8,7.838469029,2786483.44
1974,US-OK_BCR-21_LCC-8,-2.733960392,725771.82
1974,US-TX_BCR-20_LCC-8,0.681549868,653998.8799
1974,US-TX_BCR-21_LCC-8,1.409641329,4726862.76
1974,US-TX_BCR-36_LCC-8,5.622423477,648827.11
1974,US-TX_BCR-37_LCC-8,7.052176366,2319109.58
1974,US-AL_BCR-27_LCC-9,5.59928478,12254048.56
1974,US-AR_BCR-24_LCC-9,-2.593844932,2629013.929
1974,US-AR_BCR-25_LCC-9,0.240831703,6521508.129
1974,US-AR_BCR-26_LCC-9,0.625191574,5401189.169
1974,US-FL_BCR-27_LCC-9,8.415156665,2027114.35
1974,US-IL_BCR-24_LCC-9,-3.158041073,568747.8602
1974,US-LA_BCR-25_LCC-9,3.369105406,7183466.179
1974,US-LA_BCR-26_LCC-9,6.158605135,5819508.43
1974,US-MS_BCR-26_LCC-9,2.890725886,3264022.781
1974,US-MS_BCR-27_LCC-9,3.974389243,17047699.91
1974,US-MO_BCR-24_LCC-9,-4.550378982,5489709.869
1974,US-OK_BCR-25_LCC-9,-1.19055924,1347461.65
1974,US-TN_BCR-27_LCC-9,0.494263956,3245773.78
1974,US-TX_BCR-25_LCC-9,3.137193268,7835014.14
1974,US-CT_BCR-30_LCC-10,-5.481457485,1377414.981
1974,US-DE_BCR-30_LCC-10,-0.943359194,405327.3799
1974,US-ME_BCR-14_LCC-10,-11.92026706,9250945.91
1974,US-ME_BCR-30_LCC-10,-7.035327637,215780.6699
1974,US-MD_BCR-29_LCC-10,-2.382333617,606958.9
1974,US-MD_BCR-30_LCC-10,-0.449234336,1222636.12
1974,US-MA_BCR-14_LCC-10,-8.310200795,803481.5001
1974,US-MA_BCR-30_LCC-10,-5.92624385,1519381.25
1974,CA-NB_BCR-14_LCC-10,-12.64465225,7065992.291
1974,US-NH_BCR-14_LCC-10,-10.42327226,2411160.06
1974,US-NH_BCR-30_LCC-10,-7.317813892,510805.9297
1974,US-NJ_BCR-29_LCC-10,-3.647545591,419476.2999
1974,US-NJ_BCR-30_LCC-10,-2.131990804,1127973.63
1974,US-NY_BCR-14_LCC-10,-11.72992651,2959009.88
1974,US-NY_BCR-30_LCC-10,-2.897603814,629136.1398
1974,CA-NS_BCR-14_LCC-10,-7.11307446,5878762.989
1974,US-PA_BCR-29_LCC-10,-3.179582766,1201615.86
1974,CA-PE_BCR-14_LCC-10,-8.581961083,352551.6301
1974,CA-QC_BCR-14_LCC-10,-14.80203466,6097825.589
1974,US-RI_BCR-30_LCC-10,-4.919367926,347355.4501
1974,US-VT_BCR-14_LCC-10,-11.17085716,2244257.841
1974,US-VA_BCR-27_LCC-10,0.872580683,1048832.11
1974,US-VA_BCR-29_LCC-10,-0.635618825,2323910.38
1974,US-VA_BCR-30_LCC-10,1.659110017,260579.5899
1974,US-AK_BCR-5_LCC-11,-13.34852218,13157828.6
1974,CA-BC_BCR-5_LCC-11,-7.418760607,45440731.58
1974,US-CA_BCR-5_LCC-11,1.015995411,10590177.19
1974,US-OR_BCR-5_LCC-11,0.067029158,24024309.06
1974,US-WA_BCR-5_LCC-11,-0.335913598,18286466.98
1974,US-FL_BCR-31_LCC-12,12.58384514,2698945.66
1974,CA-AB_BCR-11_LCC-13,-18.48872623,3759364.38
1974,US-IA_BCR-11_LCC-13,-13.09959364,668313.3296
1974,CA-MB_BCR-11_LCC-13,-23.77924846,1925868.47
1974,US-MN_BCR-11_LCC-13,-17.77312295,949804.1399
1974,US-MT_BCR-11_LCC-13,-15.2198024,891624.84
1974,US-MT_BCR-17_LCC-13,-12.01772775,1635186.37
1974,US-ND_BCR-11_LCC-13,-19.94307348,1461943.28
1974,US-ND_BCR-17_LCC-13,-16.22988449,400242.44
1974,CA-SK_BCR-11_LCC-13,-21.54038359,6721466.579
1974,US-SD_BCR-11_LCC-13,-15.25217983,730352.73
1974,US-SD_BCR-17_LCC-13,-12.72542443,658193.9
1974,US-WY_BCR-17_LCC-13,-12.23232873,779767.3902
1974,US-FL_BCR-27_LCC-14,8.787639101,1868457.269
1974,US-GA_BCR-27_LCC-14,7.075265798,4759763.28
1974,US-GA_BCR-29_LCC-14,4.130564956,5382931.64
1974,US-NC_BCR-27_LCC-14,3.865869637,5739041.92
1974,US-NC_BCR-29_LCC-14,1.365923508,4786723.79
1974,US-SC_BCR-27_LCC-14,5.44615142,4084630.72
1974,US-SC_BCR-29_LCC-14,3.14973488,2768225.65
1974,US-VA_BCR-27_LCC-14,1.999659288,620449.3799
1974,US-VA_BCR-29_LCC-14,0.605935361,1819055.58
1974,US-AZ_BCR-16_LCC-15,-6.561913919,1446846.65
1974,US-CO_BCR-16_LCC-15,-13.30281289,6485665.501
1974,US-NM_BCR-16_LCC-15,-9.278395845,1916414.16
1974,US-UT_BCR-16_LCC-15,-10.50803452,3743947.14
1974,US-IN_BCR-23_LCC-16,-7.313736796,969310.58
1974,US-IA_BCR-23_LCC-16,-11.7629172,350239.5897
1974,CA-MB_BCR-12_LCC-16,-24.04703528,403160.9299
1974,US-MI_BCR-12_LCC-16,-11.44293815,3857697.221
1974,US-MI_BCR-23_LCC-16,-7.56559708,3568854.01
1974,US-MN_BCR-12_LCC-16,-19.81640929,1566778.49
1974,US-MN_BCR-23_LCC-16,-16.87880635,656033.0001
1974,US-NY_BCR-13_LCC-16,-8.221836992,3959848.23
1974,US-OH_BCR-13_LCC-16,-4.885704292,1218923.15
1974,CA-ON_BCR-12_LCC-16,-18.44172009,10663970.39
1974,CA-ON_BCR-13_LCC-16,-9.137670333,5587371.33
1974,US-PA_BCR-13_LCC-16,-5.192746008,507211.3697
1974,CA-QC_BCR-12_LCC-16,-18.86324357,13531642.04
1974,CA-QC_BCR-13_LCC-16,-12.81038879,2453604.37
1974,US-VT_BCR-13_LCC-16,-10.09663571,389302.4399
1974,US-WI_BCR-12_LCC-16,-16.07391841,1009073.81
1974,US-WI_BCR-23_LCC-16,-12.6305793,3158698.45
1974,US-AK_BCR-1_LCC-17,-2.372279258,115049.9699
1974,US-AK_BCR-3_LCC-18,-29.24826697,7923874.861
1974,CA-NU_BCR-3_LCC-18,-34.09251988,19876280.01
1974,US-AK_BCR-4_LCC-19,-24.07693058,10434264.57
1974,CA-YT_BCR-4_LCC-19,-30.07338835,12267649.31
1974,US-AK_BCR-2_LCC-20,-15.19784536,7688660.4
1975,CA-AB_BCR-6_LCC-0,-19.1565359,10229808.98
1975,CA-BC_BCR-6_LCC-0,-20.37349405,2505141.59
1975,CA-MB_BCR-6_LCC-0,-19.19645502,3187606.02
